醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼,合約起日,lat,lon
5901193516,西園宏越藥局,藥師自營,(02)23097336,臺北市萬華區西園路２段２１３號１樓,臺北業務組,5,,,20250427,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20240823,25.0392644,121.4999928
5901193525,南機場中西藥局,藥師自營,(02)23035179,臺北市萬華區國興路１０４號（１樓）,臺北業務組,5,,,20271205,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20241206,25.0274856,121.5054251
5901193534,青年宏越藥局,藥師自營,(02)23011037,臺北市萬華區青年路４４號１樓,臺北業務組,5,,,20280216,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,63000,20250217,25.025543,121.504205
5901200070,裕康藥局,藥師自營,(02)22367756,臺北市文山區木柵路１段１２號,臺北業務組,5,,,20220609,,,63000,19960722,24.982055,121.5618619
5901200105,建興藥局,藥劑生自營,(02)29399993,臺北市文山區木柵路２段８１號１樓,臺北業務組,5,,,20260109,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,星期一至星期日早上8時30分現場販售實名制快篩試劑,63000,19960110,24.982055,121.5618619
5901200114,健群藥局,藥劑生自營,(02)29328898,臺北市文山區景興路４１號,臺北業務組,5,,,20260109,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,19960110,24.9971704,121.5448733
5901200123,瑞安藥局,藥劑生自營,(02)29312888,臺北市文山區溪口街６９－１號１樓,臺北業務組,5,,,20260109,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,19960110,24.9949739,121.539278
5901200141,景美藥局,藥師自營,(02)29335741,臺北市文山區景文街１２５號,臺北業務組,5,,,20260428,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,63000,19960429,24.9903136,121.5412109
5901200187,全銨藥局,藥師自營,(02)29377615,臺北市文山區木新路３段３４９號１樓,臺北業務組,5,,,20230629,,,63000,19950701,24.9802929,121.5558269
5901200490,永明大藥局,藥劑生自營,(02)29314428,臺北市文山區興隆路１段２９７號１樓,臺北業務組,5,,,20260429,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,每日營業時間:早上9:00~晚上10:00，不限時段、不限購。,63000,19970430,24.999017,121.5453128
5901200534,日信專業藥局,藥師自營,(02)86618322,臺北市文山區木柵路２段１３９號１樓,臺北業務組,5,,,20260627,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20050628,24.982055,121.5618619
5901201540,逸仙藥師藥局,藥師自營,(02)29312597,臺北市文山區興隆路２段２１８－１號１樓,臺北業務組,5,,,20260301,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20010302,25.0014259,121.5525152
5901201568,康宜庭生活藥局,藥師自營,(02)29385363,臺北市文山區興隆路４段６４號,臺北業務組,5,,,20260225,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,63000,20020226,24.9851134,121.5613245
5901201675,博揚藥局,藥師自營,(02)89321707,臺北市文山區景興路１８１號,臺北業務組,5,,,20270610,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,63000,20080611,24.9927645,121.5444329
5901201728,東京晟藥局,藥師自營,(02)29356354,臺北市文山區辛亥路４段９７號,臺北業務組,5,,,20260727,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,每日晚22:30結束營業,63000,20030728,25.006765,121.558708
