WKT,醫療院所,縣市,鄉鎮市區,地址,電話,lat,lon
POINT (121.575906993015 24.9880140885373),寶島牙醫診所,臺北市,文山區,萬壽路十一號,0229391912,24.9880140885373,121.575906993015
POINT (121.573603006036 24.9882216452071),慈幼診所,臺北市,文山區,指南路二段二十一號一樓,22344815,24.9882216452071,121.573603006036
POINT (121.544955294969 24.9984654947728),仁荔健康診所,臺北市,文山區,興隆路一段258號,29339986,24.9984654947728,121.544955294969
POINT (121.557009999859 24.9983599997469),興隆診所,臺北市,文山區,興隆路三段一一二巷九號一樓、地下一樓,28230157,24.9983599997469,121.557009999859
POINT (121.564494101806 24.9884426753131),欣美牙醫診所,臺北市,文山區,木柵路3段10號(1、2樓),02-22343708,24.9884426753131,121.564494101806
POINT (121.555849205362 25.0001638059688),京順中醫診所,臺北市,文山區,興隆路三段52號2樓,29350212,25.0001638059688,121.555849205362
POINT (121.53898368325 24.9937791889526),安德中醫診所,臺北市,文山區,景福街228號,2931-6698,24.9937791889526,121.53898368325
POINT (121.554883085129 24.9803133798641),人本家庭牙醫診所,臺北市,文山區,木新路三段350號,86610274,24.9803133798641,121.554883085129
POINT (121.561434502691 24.9848292164566),安薪牙醫診所,臺北市,文山區,興隆路四段68號1樓,29383156,24.9848292164566,121.561434502691
POINT (121.566364478835 24.9848096882388),保儀中醫診所,臺北市,文山區,忠順街2段110、112號,86612110,24.9848096882388,121.566364478835
POINT (121.558776917111 24.9813826434697),大木柵陳牙醫診所,臺北市,文山區,木新路三段248號1樓,0229368791,24.9813826434697,121.558776917111
POINT (121.526223016123 25.0347489128329),清河牙醫診所,臺北市,中正區,信義路二段63號二樓,0223941936,25.0347489128329,121.526223016123
POINT (121.517048791744 25.0316117150893),逢生牙醫診所,臺北市,中正區,南昌路一段三十七號二樓,02 23948543,25.0316117150893,121.517048791744
POINT (121.510175766601 25.0273608897269),名華牙醫診所,臺北市,中正區,汀州路一段236號,0223076017、0956254998,25.0273608897269,121.510175766601
POINT (121.520847018619 25.0246570318268),同泰牙醫診所,臺北市,中正區,汀州路二段147號2樓,0223678212,25.0246570318268,121.520847018619
POINT (121.516172717026 25.0454205981402),南陽中醫診所,臺北市,中正區,南陽街3號7樓之2,0907278069,25.0454205981402,121.516172717026
POINT (121.516056622357 25.0452085218915),博士診所,臺北市,中正區,南陽街8號地下1樓,2312-0120,25.0452085218915,121.516056622357
POINT (121.524913098025 25.0459730069396),睿鳴堂中醫診所,臺北市,中正區,北平東路20之3號,23919396,25.0459730069396,121.524913098025
POINT (121.530148203281 25.0340755259074),身新醫學診所,臺北市,中正區,連雲街87號5樓,02-2322-2566,25.0340755259074,121.530148203281
POINT (121.531903650571 25.0168100995415),時代中醫診所,臺北市,中正區,羅斯福路三段272號10樓,23690082,25.0168100995415,121.531903650571
POINT (121.531547870764 25.0420560889924),林志聲牙醫診所,臺北市,中正區,臨沂街13巷16號,02-23952277,25.0420560889924,121.531547870764
POINT (121.518028387468 25.0458257523364),風華整形外科診所,臺北市,中正區,忠孝西路1段6號2、3樓,02-23886363,25.0458257523364,121.518028387468
POINT (121.532466044644 25.0352750595097),宜康診所,臺北市,中正區,新生南路一段148號,02-23417696,25.0352750595097,121.532466044644
POINT (121.518143902953 25.045820828229),皇妍時尚整形外科診所,臺北市,中正區,忠孝西路一段6號8樓,23811100,25.045820828229,121.518143902953
POINT (121.522948141512 25.026022744739),齊美牙醫診所,臺北市,中正區,羅斯福路二段136號7樓,2369-3336,25.026022744739,121.522948141512
POINT (121.519051613612 25.026181193716),維昕牙醫診所,臺北市,中正區,牯嶺街93號(實際營業:1、2樓),02-2368-5277,25.026181193716,121.519051613612
POINT (121.512484797647 25.0472118160895),藝群台北診所,臺北市,中正區,忠孝西路一段102號4樓,02-23832952,25.0472118160895,121.512484797647
POINT (121.51485060112 25.0296281116341),慶輝牙醫診所,臺北市,中正區,寧波西街96號,23012100,25.0296281116341,121.51485060112
POINT (121.506814487227 25.0272361946996),華慶牙醫診所,臺北市,中正區,中華路二段339號,23048190,25.0272361946996,121.506814487227
POINT (121.511360213646 25.0446723444185),立光診所,臺北市,中正區,博愛路76號2樓,02-2311-2276,25.0446723444185,121.511360213646
POINT (121.524309651697 25.0240366076134),聯嘉牙醫診所,臺北市,中正區,南昌路二段206號2樓之1,0223678052,25.0240366076134,121.524309651697
POINT (121.513097916058 25.0436090910185),日明耀診所,臺北市,中正區,重慶南路一段66之1號2樓之1,23611190,25.0436090910185,121.513097916058
POINT (121.526960809733 25.034388806748),虹約復健專科診所,臺北市,中正區,信義路二段91號2樓之2,2321-6066,25.034388806748,121.526960809733
POINT (121.52261839285 25.0427448261374),百麗診所,臺北市,中正區,林森南路10號6樓之2,3393-6009,25.0427448261374,121.52261839285
POINT (121.522588439103 25.0235773549867),汀洲中醫診所,臺北市,中正區,汀州路二段213號,23680335,25.0235773549867,121.522588439103
POINT (121.515879033381 25.0454523480433),華泰牙醫診所,臺北市,中正區,許昌街30號3樓,0223826600,25.0454523480433,121.515879033381
POINT (121.519621404454 25.031335752102),蔡瑞芳眼科診所,臺北市,中正區,羅斯福路一段73號(實際營業地址一層)、75號2樓,02-33938088,25.031335752102,121.519621404454
POINT (121.516925515934 25.0341756418867),中央銀行秘書處醫務室,臺北市,中正區,羅斯福路一段2號(實際營業地址:第二大樓2樓),02-23571853,25.0341756418867,121.516925515934
POINT (121.528464670148 25.0433122883426),齊杏齒顎矯正專科牙醫診所,臺北市,中正區,忠孝東路二段58號(實際營業地址:1樓),33221581,25.0433122883426,121.528464670148
POINT (121.522044626408 25.027251813974),博士眼科診所,臺北市,中正區,羅斯福路二段70號4樓之6、70號4樓之7、70號4樓之8,02-23943660,25.027251813974,121.522044626408
POINT (121.528857238325 25.0345379536772),東妍診所,臺北市,中正區,信義路二段161巷8號2樓、8號2樓之1、12號(實際營業地址1、2樓),02-23518916,25.0345379536772,121.528857238325
POINT (121.519542530112 25.0283091817852),品瑞牙醫診所,臺北市,中正區,南昌路二段13號,23933311,25.0283091817852,121.519542530112
POINT (121.515879033389 25.0454523498489),悠媞時尚診所,臺北市,中正區,許昌街30號4樓,2312-0029,25.0454523498489,121.515879033389
POINT (121.51685658896 25.0444824038347),醫療財團法人好心肝基金會好心肝診所,臺北市,中正區,公園路30號2樓之2、8樓之1、8樓之2,23700827,25.0444824038347,121.51685658896
POINT (121.531279546314 25.037556680858),新芽牙醫診所,臺北市,中正區,仁愛路二段92巷7號2樓,23410181,25.037556680858,121.531279546314
POINT (121.522948141512 25.026022744739),佳妍診所,臺北市,中正區,羅斯福路2段136號2樓,23654555,25.026022744739,121.522948141512
POINT (121.516754004477 25.0441012353197),公園景福牙醫診所,臺北市,中正區,公園路32號6樓之1,02-23885488,25.0441012353197,121.516754004477
POINT (121.511945932247 25.0441626299124),天心中醫診所,臺北市,中正區,武昌街1段33號(1樓、2樓、3樓)、35號2樓、35號4樓,02-23615050,25.0441626299124,121.511945932247
POINT (121.561996471448 25.0380469021255),臺北市議會醫務室,臺北市,信義區,仁愛路四段507號,,25.0380469021255,121.561996471448
POINT (121.577974373016 25.0438059326876),粱美鳳中醫診所,臺北市,信義區,松山路261-2號,27533039,25.0438059326876,121.577974373016
POINT (121.576967419966 25.0391666389083),鼎泰牙醫診所,臺北市,信義區,松德路30號、30號2樓,27268807,25.0391666389083,121.576967419966
POINT (121.579731542507 25.0374212638309),蔡榮鏡中醫診所,臺北市,信義區,林口街24巷8號1Ｆ,0227647929,25.0374212638309,121.579731542507
POINT (121.57866839377 25.0395165045684),三稜中醫診所,臺北市,信義區,松山路465巷8號,0227285959,25.0395165045684,121.57866839377
POINT (121.566201525193 25.0269830286009),阿波羅牙醫診所,臺北市,信義區,吳興街345巷13號1Ｆ,0227220102,25.0269830286009,121.566201525193
POINT (121.5621806451 25.0298453716293),同德牙醫診所,臺北市,信義區,莊敬路233號1樓,0227291157,25.0298453716293,121.5621806451
POINT (121.585711216308 25.0386969863954),榮德牙醫診所,臺北市,信義區,福德街241之1號,27272110,25.0386969863954,121.585711216308
POINT (121.576228865411 25.0453284763909),正興復健科診所,臺北市,信義區,永吉路344號,66082888,25.0453284763909,121.576228865411
POINT (121.577428394742 25.0402262566509),興漢中醫診所,臺北市,信義區,虎林街121巷10號,,25.0402262566509,121.577428394742
POINT (121.576061624678 25.0432422912763),鐵椎中醫診所,臺北市,信義區,虎林街82巷52號,27692345,25.0432422912763,121.576061624678
POINT (121.577974190038 25.0438351842254),黃啟彰診所,臺北市,信義區,松山路261－1號1樓,0227696218,25.0438351842254,121.577974190038
POINT (121.556475646036 25.0226037602669),富陽劉內兒科診所,臺北市,信義區,富陽街43號1Ｆ,0227325132,25.0226037602669,121.556475646036
POINT (121.573844120571 25.0453866595994),博馨診所,臺北市,信義區,永吉路236號,02-87874911,25.0453866595994,121.573844120571
POINT (121.554909135252 25.0223784039297),新穎全診所,臺北市,信義區,和平東路三段265號,27325809,25.0223784039297,121.554909135252
POINT (121.574228141292 25.0407418033376),王剴鏘醫師診所,臺北市,信義區,忠孝東路五段388號3樓,87808838,25.0407418033376,121.574228141292
POINT (121.578683616029 25.0398113081951),連小兒科診所,臺北市,信義區,松山路465巷11號1Ｆ,0227285487,25.0398113081951,121.578683616029
POINT (121.580722378509 25.0429493111724),悠亞診所,臺北市,信義區,忠孝東路5段727號,87851233,25.0429493111724,121.580722378509
POINT (121.579045228038 25.0412746061121),新眼光眼科診所,臺北市,信義區,忠孝東路五段508之1號及518號,23460266,25.0412746061121,121.579045228038
POINT (121.582494194362 25.0435840979661),日康復健科診所,臺北市,信義區,中坡南路十六號,87261295,25.0435840979661,121.582494194362
POINT (121.57763368202 25.0450280155602),德明眼科診所,臺北市,信義區,松山路二一二號,27669980,25.0450280155602,121.57763368202
POINT (121.566770801835 25.0445758497083),怡安診所,臺北市,信義區,基隆路一段125號,0227670514,25.0445758497083,121.566770801835
POINT (121.569378238561 25.0238830423733),張育驍診所,臺北市,信義區,吳興街467巷2弄4號1樓、6號1樓、6號2樓、10號1樓,27296611,25.0238830423733,121.569378238561
POINT (121.577611389107 25.0476913412958),松禾診所,臺北市,信義區,松山路130號3樓、3樓之1,27666738,25.0476913412958,121.577611389107
POINT (121.566009864433 25.0412906829007),101時尚診所,臺北市,信義區,忠孝東路5段35號4樓,87871011,25.0412906829007,121.566009864433
POINT (121.574934872225 25.0377027053343),松德精神科診所,臺北市,信義區,松德路108號,87894477,25.0377027053343,121.574934872225
POINT (121.580886001566 25.0446555192751),科美診所,臺北市,信義區,中坡北路13號1樓,87851051,25.0446555192751,121.580886001566
POINT (121.569141055559 25.0245591175298),群博牙醫診所,臺北市,信義區,松仁路240巷11號,2720-1133,25.0245591175298,121.569141055559
POINT (121.568446480012 25.0426670838187),俊安診所,臺北市,信義區,永吉路30巷148弄6號,27605757,25.0426670838187,121.568446480012
POINT (121.56354999973 25.0419900003159),聯合報系員工診療所,臺北市,信義區,忠孝東路四段五五九巷一號六樓,27681234轉2850,25.0419900003159,121.56354999973
POINT (121.569050274939 25.02451728956),德文診所,臺北市,信義區,松仁路240巷15號,27296521,25.02451728956,121.569050274939
POINT (121.561748173644 25.0303708840469),御瑄牙醫診所,臺北市,信義區,莊敬路211號1樓、219號1樓,27585585,25.0303708840469,121.561748173644
POINT (121.585206151589 25.0415995640234),大新診所,臺北市,信義區,中坡南路七十六號,27590749,25.0415995640234,121.585206151589
POINT (121.577634993371 25.0448123064081),陳國泰皮膚科診所,臺北市,信義區,松山路224號1樓,0227667725,25.0448123064081,121.577634993371
POINT (121.575000263642 25.0453602196371),王知行婦產科診所,臺北市,信義區,永吉路308號,0227624962,25.0453602196371,121.575000263642
POINT (121.577870732934 25.0387271041748),陽光耳鼻喉科診所,臺北市,信義區,松山路484之8號,27279529,25.0387271041748,121.577870732934
POINT (121.566950382302 25.0271851139806),陳世卿診所,臺北市,信義區,莊敬路四三五號,87803565,25.0271851139806,121.566950382302
POINT (121.561699967244 25.0409671037661),約瑟皇家診所,臺北市,信義區,忠孝東路四段五00號七樓之六,27251503,25.0409671037661,121.561699967244
POINT (121.568896525381 25.0450738189494),張葉森診所,臺北市,信義區,永吉路30巷15號1Ｆ,0227631170,25.0450738189494,121.568896525381
POINT (121.52094463473 25.0608771037364),欣安牙醫診所,臺北市,中山區,天祥路12號,25111018,25.0608771037364,121.52094463473
POINT (121.528644625799 25.0518866183438),AR進階鼻美學時尚診所,臺北市,中山區,南京東路二段20號7樓之1至之5,25817700,25.0518866183438,121.528644625799
POINT (121.548303977705 25.0809180961817),北安聯合診所,臺北市,中山區,北安路569之2號569之3號569之4號569之1號二樓569之2號二樓569之3號二樓569之4號二樓,25337777,25.0809180961817,121.548303977705
POINT (121.52255205294 25.0562674004934),存奕美學診所,臺北市,中山區,中山北路2段52號3樓、3樓之1、3樓之2,0952-683788,25.0562674004934,121.52255205294
POINT (121.543643106185 25.0451073408418),微風整形外科診所,臺北市,中山區,復興南路一段52號,27772652,25.0451073408418,121.543643106185
POINT (121.539860718273 25.0601675338448),王品牙醫診所,臺北市,中山區,錦州街360號,2517-9233,25.0601675338448,121.539860718273
POINT (121.534293609728 25.049423908423),祐瑞中醫診所,臺北市,中山區,松江路69巷11號1樓,0287120669,25.049423908423,121.534293609728
